"user_id","event_id","billing_promoter_tier","in_library","is_exclusive","is_primary","is_allocation","has_deal","label","total_candidates"
"5418d43663051f15cd001dcd","6346841eeffd5d0001b37fe3",pro,true,true,false,false,true,bronze,1
"54592a5163051f2d8900106e","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"545e493563051f65ff0014a7","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"548b7ae52325b46e88002dd6","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"54b52fe52325b437b4001854","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"54f62a062325b46320010ac7","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"550b086c63051f53a9002f83","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"551b1f4e63051f23c6002af8","6346841eeffd5d0001b37fe3",pro,true,true,false,false,true,bronze,1
"551c1eb663051f323d0003c1","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5527e06a2325b409470019d6","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"556e92ea2325b434c2004d35","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"55a3a8612325b438dc015260","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"55a42f3363051f0d89011517","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"55a8105063051f0d8902002e","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"55a8c40bf01b3066e700406d","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"55a8c5a163051f0d89023d90","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"55b497a42325b4565e01307f","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"55cb8b0963051f5f37008bdf","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"55d833942325b44a47001eb2","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"55df5e67cc11fa23f600223b","6346841eeffd5d0001b37fe3",pro,true,true,false,false,true,bronze,1
"55e751dfcc11fa1512005257","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"55e8166d2325b447ca00b48b","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"55e885ad2325b447ca00d040","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"55f065349bf7e8385800428b","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"560d34eccc11fa7f2300329f","6346841eeffd5d0001b37fe3",pro,true,true,false,false,true,bronze,2
"560d34eccc11fa7f2300329f","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,2
"5613d73ee648c010950194c3","6346841eeffd5d0001b37fe3",pro,true,true,false,false,true,bronze,1
"561a60a963051f7b20262ba6","634d6c18202aa80001a33573",max,true,false,true,false,true,gold,1
"56255a59f77f302e2b59f85d","634820ccd1f70f00013905da",pro,true,false,true,false,true,bronze,2
"56255a59f77f302e2b59f85d","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,2
"562b69129bf7e8770fa4712e","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"56335d6063051f0684842e00","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"5637eac29bf7e8770fa61b62","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"564f5014f77f30627627e92c","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"565245469bf7e861d4107a6f","6346841eeffd5d0001b37fe3",pro,true,true,false,false,true,bronze,2
"565245469bf7e861d4107a6f","6346b69c83f53d000125cae9",pro,true,true,false,false,true,bronze,2
"568e9b842005894df4008ef5","6346841eeffd5d0001b37fe3",pro,true,true,false,false,true,bronze,1
"5691b988f01b306dec00097d","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"5697cd1a2005895f0400cd05","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"56bb56b963051f1592006aa1","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"56c44c83f01b301aef00044d","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"56c99f42f01b301aef00ae24","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"56ccaf282325b4387100660e","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"570794f563051f4f0ebef78a","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"572b2e282325b4077540462e","6347ecb9d1f70f000138f516",pro,true,false,true,false,true,bronze,1
"57335f092325b4134b25bf0c","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"574dee5420058937c7e59ce6","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5755bcff2005894082237a51","6346841eeffd5d0001b37fe3",pro,true,true,false,false,true,bronze,1
"575878cf2005894082240bce","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"576f164463051f24c568f020","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"577231ae63051f34aad0f3f4","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"579b12362005895c85e734af","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"57a2f4432325b419add38a1d","634d6c18202aa80001a33573",max,true,false,true,false,true,gold,1
"57a85b9d2325b419add44f75","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"57b2f50563051f48e4ce0591","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"57bffc9c2325b461b72c8388","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"57c053ff63051f446b9e158a","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"57c1e6ae63051f446b9e70df","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"57c580eb200589511fee66d7","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"57c5e58f200589511fee94f5","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"57c953fd63051f5a5b71f32f","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"57dbcb742005893b7fe0b300","6346841eeffd5d0001b37fe3",pro,true,true,false,false,true,bronze,1
"57dd3a2e2325b467fff045e6","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"57e010d72325b467fff1420f","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"57e3ba162005893b7fe38cbf","6346841eeffd5d0001b37fe3",pro,true,true,false,false,true,bronze,1
"57eacff663051f6bb85aab8a","6346841eeffd5d0001b37fe3",pro,true,true,false,false,true,bronze,1
"57ee56a02325b413cc9d94d8","634d1b0d202aa80001a32137",max,true,true,false,false,true,gold_plus,1
"57f18c4363051f5158a0e98d","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"57f2be4b2325b4622854bb04","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"58027b3463051f2bdec8e60f","634d6c18202aa80001a33573",max,true,false,true,false,true,gold,1
"580e37c263051f2bdecbdbad","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"581631ae2005896fdfaa3ea8","634d1b0d202aa80001a32137",max,true,true,false,false,true,gold_plus,1
"581a8a832005895036ec2405","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"581f55672325b41598eb4e26","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"582c59018983be22eaa3ee5e","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"582db0a08983be22eaa7b720","6346841eeffd5d0001b37fe3",pro,true,true,false,false,true,bronze,1
"582e39da8983be22eaaa1f93","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"58342bff8983be62fea4655e","634d6c18202aa80001a33573",max,true,false,true,false,true,gold,1
"587f5ad28983be62fe3e11d9","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"588273428983be62fe4fe340","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5889edd98983be62fe8b0f90","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"588afff28983be62fe91ba29","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"588ce72d8983be62fea4ab6b","6347ecb9d1f70f000138f516",pro,true,false,true,false,true,bronze,1
"589af4cd8983be62fe09cc61","6347ecb9d1f70f000138f516",pro,true,false,true,false,true,bronze,1
"58a6cdcd8983be62fe591a2a","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"58ab2ebb8983be62fe7e691b","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"58b029d28983be62fea24a3e","634d1b0d202aa80001a32137",max,true,true,false,false,true,gold_plus,1
"58d05c0a8983be62fe7d118f","634d1b0d202aa80001a32137",max,true,true,false,false,true,gold_plus,1
"58ef6c4e8983be62fef0de0e","634d1b0d202aa80001a32137",max,true,true,false,false,true,gold_plus,1
"590344f98983be07b3d4575a","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"594cfa178983be27fd04e496","634820ccd1f70f00013905da",pro,true,false,true,false,true,bronze,1
"596fc2a98983be04bc81b5db","634d87cbaa5fa5000186c3c8",pro,true,false,true,false,true,bronze,1
"5970c83a8983be04bc875f8d","6346841eeffd5d0001b37fe3",pro,true,true,false,false,true,bronze,1
"5983503f8983be04bcd49d52","634820ccd1f70f00013905da",pro,true,false,true,false,true,bronze,3
"5983503f8983be04bcd49d52","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,3
"5983503f8983be04bcd49d52","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,3
"59a029798983be04bc4650be","634820ccd1f70f00013905da",pro,true,false,true,false,true,bronze,1
"59b26115a7934d0435d91220","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"59b62e64e204516892b3b6e7","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"59b83cc4a7934d0435dbda3c","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"59b96292e204516892b54739","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"59c639fa0e0d4e563556864f","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"59d0abc60e0d4e428d580eea","6346b69c83f53d000125cae9",pro,true,true,false,false,true,bronze,1
"59d5ffc6e20451673bd0b303","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"59dcec190e0d4e16a9111a0c","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"59e7183da7934d202c8f1877","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"59ea23a50e0d4e35b05cf6ff","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"59ede2aca7934d7284622e89","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"59f3a233e2045155107d229f","6346841eeffd5d0001b37fe3",pro,true,true,false,false,true,bronze,2
"59f3a233e2045155107d229f","6346b69c83f53d000125cae9",pro,true,true,false,false,true,bronze,2
"59f9a4820e0d4e79a3723f1b","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5a008b6ee20451561bbe3a07","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5a04a0afe2045172bf885767","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5a180fd90e0d4e019a0bf243","6346b69c83f53d000125cae9",pro,true,true,false,false,true,bronze,1
"5a30dd440e0d4e19264a12ed","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5a33b85ca7934d4cbf100eec","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5a43aa47a7934d3a3c7ebc62","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5a5e42e2a7934d2029b7f5d3","634d6c18202aa80001a33573",max,true,false,true,false,true,gold,1
"5a66f256a7934d32290143d5","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"5a68d9eee204513a11443037","6346841eeffd5d0001b37fe3",pro,true,true,false,false,true,bronze,1
"5a69b8e90e0d4e7a8b5da681","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5a79752be2045126e5c527ad","634820ccd1f70f00013905da",pro,true,false,true,false,true,bronze,1
"5a980c96e204515091c2a765","6347ecb9d1f70f000138f516",pro,true,false,true,false,true,bronze,1
"5a997841a7934d633b6105d3","6347ecb9d1f70f000138f516",pro,true,false,true,false,true,bronze,1
"5a9b26f60e0d4e38826d81bb","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5aa1532de204511011e4861b","6349840d707f42000167238a",pro,true,false,true,false,true,bronze,1
"5aa25a830e0d4e7ed16b3f16","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5aacd2ef0e0d4e029e5fefe9","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5ac085d6e204515925b67cf6","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5ad0886fa7934d75f30dbff9","6347ecb9d1f70f000138f516",pro,true,false,true,false,true,bronze,1
"5ad342990e0d4e172f2b2c5b","6346841eeffd5d0001b37fe3",pro,true,true,false,false,true,bronze,1
"5ae822efa7934d0d74e059d8","6346b69c83f53d000125cae9",pro,true,true,false,false,true,bronze,1
"5aec84e6e204511f13806c74","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5b0080efa7934d63addb8b21","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"5b015b46e2045175b3474c5b","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5b0312b10e0d4e64567e2f28","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5b095d2ba7934d3c3e8ec734","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"5b0fa70ee204512ca200bf9b","634d31ad9a1c7a0001f4da08",max,true,false,true,false,true,gold,1
"5b2b89c6a7934d5681af8f87","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5b3b6ea7a7934d3408cd2860","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"5b450707a7934d4058e57010","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5b4a081ae204514d5cb24bb3","634d6c18202aa80001a33573",max,true,false,true,false,true,gold,1
"5b4a5ffe0e0d4e3ba7b77006","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"5b4f8f8ea7934d64311528bb","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,2
"5b4f8f8ea7934d64311528bb","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,2
"5b51a63ca7934d6ffe85ce71","6346841eeffd5d0001b37fe3",pro,true,true,false,false,true,bronze,1
"5b539560e204512dbdcc522e","634d6c18202aa80001a33573",max,true,false,true,false,true,gold,1
"5b5b2532a7934d2ffa02d9b4","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"5b608de9e204513c8617f9bb","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5b831221e2045121551427f4","6346841eeffd5d0001b37fe3",pro,true,true,false,false,true,bronze,1
"5b86fc92e204512155151523","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"5b9e40dda7934d5c90e908e0","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"5ba22716a7934d3a2b1596c0","6347ecb9d1f70f000138f516",pro,true,false,true,false,true,bronze,1
"5ba3a57ea7934d3a2b163af0","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"5ba73ac00e0d4e170d46e795","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5ba88bb8e204514097c2fae6","634820ccd1f70f00013905da",pro,true,false,true,false,true,bronze,1
"5bab8305e204514097c6277f","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"5bcf02dae204512a422ecef5","6346841eeffd5d0001b37fe3",pro,true,true,false,false,true,bronze,1
"5bdccf88a7934d3002e87af0","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5bdee88da7934d3002e8a47e","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5be015d0e20451211431282a","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5be2b42fe2045136a8cdf05e","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5be44cbde2045136a8cf659a","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5be5b69a0e0d4e4ff5b73f9d","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5be69684a7934d3bce540bb0","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5beafe28e20451358fb14e3d","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"5bf0808ba7934d645ec5e561","634d6c18202aa80001a33573",max,true,false,true,false,true,gold,1
"5bf464f2a7934d645ec6b4a8","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5bf9d126e204510a362fb90d","634d1b0d202aa80001a32137",max,true,true,false,false,true,gold_plus,1
"5bfa5c4d0e0d4e5408f9043e","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"5c3a6e86e2045173d9902f82","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5c40cc04a7934d7f9485108a","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5c4709bce2045141f8ccade0","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"5c53499e0e0d4e71487d579c","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"5c5ded09e204512d6e89bf09","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"5c6342dbe204512d6e8a86f0","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5c63f265e204512d6e8a91a5","6346841eeffd5d0001b37fe3",pro,true,true,false,false,true,bronze,1
"5c68456ce204512d6e8d78e3","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"5c7ba9dce204516009e19a4c","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5c94a0ab0e0d4e453e91a71c","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5cba1ad50e0d4e16e786123d","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"5cc98a5e0e0d4e4a8be4acc7","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5cd67c8d0e0d4e113892c068","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5cd93f20a7934d6a1f878949","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5ce86c31a7934d3f572d4097","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"5d1bc50f0e0d4e4c5ba6bf72","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5d1c96aca7934d6738a05a16","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5d386b41e204516861077537","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"5d4ecdfba7934d0df18197b4","634d31ad9a1c7a0001f4da08",max,true,false,true,false,true,gold,1
"5d5411d5e204515d1a9d2c7b","634d6c18202aa80001a33573",max,true,false,true,false,true,gold,1
"5d5c25aea7934d4baf29544c","6346841eeffd5d0001b37fe3",pro,true,true,false,false,true,bronze,1
"5d60425b0e0d4e0b8e4b80d6","6346841eeffd5d0001b37fe3",pro,true,true,false,false,true,bronze,1
"5d6ba8bfa7934d5e92347c7a","6348a21caa5fa500018525b1",max,true,true,false,false,true,gold_plus,1
"5d73b261a7934d2e5a40e57c","6347ecb9d1f70f000138f516",pro,true,false,true,false,true,bronze,1
"5d77eab90e0d4e45a8b0fe20","634d9c8befb34300017c219e",max,true,true,false,false,true,gold_plus,1
"5d797e900e0d4e6c8b7b4541","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5d81f334e20451539e82d5b9","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"5d83e43da7934d2e527d3e3d","63495491aa5fa500018555e9",pro,true,true,false,false,true,bronze,1
"5d88a47ba7934d2e527f27f1","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"5d8bb163a7934d6d2669efbf","63495491aa5fa500018555e9",pro,true,true,false,false,true,bronze,1
"5d9a1be2e204511f4328af8a","634d31ad9a1c7a0001f4da08",max,true,false,true,false,true,gold,1
"5da1a334a7934d05644c980c","63496c32707f4200016716e6",max,true,false,true,false,true,gold,1
"5da71622e20451109a9b0f4b","634d31ad9a1c7a0001f4da08",max,true,false,true,false,true,gold,1
"5daf0f62db50c74ecb7597e0","6348adc2707f42000166df1d",core,true,true,false,false,true,bronze,1
"5db4a1c639210030f58bad5f","63495491aa5fa500018555e9",pro,true,true,false,false,true,bronze,1
"5db86830db50c70f34b8adef","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5dbc2d30d30dd03367368948","6303a2de23f4cb0001ca76ad",max,true,true,false,false,true,gold_plus,1
"5dc12d3ed30dd04c7617d90a","634820ccd1f70f00013905da",pro,true,false,true,false,true,bronze,1
"5dc1cff0db50c72e9ea3e0f8","634820ccd1f70f00013905da",pro,true,false,true,false,true,bronze,1
"5dc3ea6bdb50c72e9ea4895a","6346841eeffd5d0001b37fe3",pro,true,true,false,false,true,bronze,1
"5dc54b233921005d807d0359","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5dc60127d30dd04c761c659f","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5dcd366ddb50c7388b63bd68","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5dcd6c52d30dd053be2c627a","6346841eeffd5d0001b37fe3",pro,true,true,false,false,true,bronze,1
"5dd9cb6439210047275274e1","63495491aa5fa500018555e9",pro,true,true,false,false,true,bronze,1
"5de79286d30dd072c0245453","6346b69c83f53d000125cae9",pro,true,true,false,false,true,bronze,2
"5de79286d30dd072c0245453","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,2
"5def93b13921004854dbe831","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5e0a56c6db50c77d9e90cd88","6346841eeffd5d0001b37fe3",pro,true,true,false,false,true,bronze,1
"5e15b7e8d30dd031356b159e","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"5e16269f3921004972a5d6e7","6346b69c83f53d000125cae9",pro,true,true,false,false,true,bronze,1
"5e20920aa7934d22289aa86b","634d6c18202aa80001a33573",max,true,false,true,false,true,gold,1
"5e24c6cea7934d5d8596ce08","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5e25e0e0a7934d5d85974413","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5e2aa4c7a7934d391ea7cac1","6346841eeffd5d0001b37fe3",pro,true,true,false,false,true,bronze,1
"5e2c841cd30dd0759907d6aa","63495491aa5fa500018555e9",pro,true,true,false,false,true,bronze,1
"5e2dc740d30dd07599081d1a","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5e3d3d55a7934d76b01a4984","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"5e3d8ff9d30dd0612fbe806a","6346841eeffd5d0001b37fe3",pro,true,true,false,false,true,bronze,1
"5e42cfaba7934d38e71e5ef6","63498242aa5fa50001856b5b",pro,true,false,true,false,true,bronze,1
"5e451e0139210026db6479c6","634d1b0d202aa80001a32137",max,true,true,false,false,true,gold_plus,1
"5e4c7be9a7934d77926c5e52","634d9c8befb34300017c219e",max,true,true,false,false,true,gold_plus,1
"5e56836e39210038df9f0f94","6347ecb9d1f70f000138f516",pro,true,false,true,false,true,bronze,1
"5e58eb75d30dd04b8734b7df","634d80639a1c7a0001f4f0db",pro,true,true,false,false,true,bronze,1
"5e613a30d30dd0311bc00e71","634d80639a1c7a0001f4f0db",pro,true,true,false,false,true,bronze,1
"5e823f7d765b84000194771b","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5e9b9f2a117e7500019c9239","6348a21caa5fa500018525b1",max,true,true,false,false,true,gold_plus,1
"5ed7721639853d0001d19bd3","634d80639a1c7a0001f4f0db",pro,true,true,false,false,true,bronze,1
"5eeb46854d873300010720f5","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5f045449b409f700016af500","6346b69c83f53d000125cae9",pro,true,true,false,false,true,bronze,1
"5f5b85eb814b6e0001e3b33a","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5f6cd6f48668480001195216","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5f914db9c24d9200019c7a1e","634d6c18202aa80001a33573",max,true,false,true,false,true,gold,1
"5f9ee1e14f0d270001c918b4","63495491aa5fa500018555e9",pro,true,true,false,false,true,bronze,1
"5faffc39b6647100010a234b","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5fb98fb3ec96350001b01785","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"5fbc14e6d0de780001a9b9dc","634d6c18202aa80001a33573",max,true,false,true,false,true,gold,1
"5fc7e3f43077ab00010c93c1","6346b69c83f53d000125cae9",pro,true,true,false,false,true,bronze,2
"5fc7e3f43077ab00010c93c1","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,2
"5ffacbe5904d9f0001b30656","6346f2183ab4d300016a7f8f",max,true,true,false,false,true,gold_plus,1
"600045cdfc2bff0001e45a18","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"6013dcf2af30ba00010d1e09","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"6013e128e9d34900015bf6f4","6346841eeffd5d0001b37fe3",pro,true,true,false,false,true,bronze,1
"60158f71e9d34900015c266a","634d6c18202aa80001a33573",max,true,false,true,false,true,gold,1
"6023f3ffb0d0ae0001273091","634d6c18202aa80001a33573",max,true,false,true,false,true,gold,1
"6048b8ee095fbf000151bd67","634d31ad9a1c7a0001f4da08",max,true,false,true,false,true,gold,1
"605da078e5a4fa0001be2400","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,1
"605fac5ce2d8fb0001219a75","6346841eeffd5d0001b37fe3",pro,true,true,false,false,true,bronze,1
"6061e49720a4660001406519","6346841eeffd5d0001b37fe3",pro,true,true,false,false,true,bronze,2
"6061e49720a4660001406519","634d1a6eaa5fa5000186a5f5",max,true,true,false,false,true,gold_plus,2
